ID,Age,Sex,FinalWeight,AgeOfYoungestChild,WorkHoursPerWeek,LaborForceStatus,EmploymentType,CurrentPostSecondaryStudent,HighSchoolOrCollege,PartnerEmployment,PartnerEmploymentType,NumberOfHouseholdChildren,WeeklyEarnings,Holiday,ElderCareTime,SecondaryChildCare,DiaryDayOfWeek,Sleeping,Sleeplessness,PersonalActivities,Housecleaning,Laundry,hvac_repair,FinancialManagement,HousePlanning,social_social,social_events_1,social_events_2,TvAndMovies,Radio,Music,Games,Computer,ArtsAndCrafts,Reading,Writing,Museums,Movies,Casinos,Relaxing,Aerobics,Baseball,Basketball,Biking,Billiards,Boating,Bowling,Climbing,Dancing,Equestrian,Fishing,Football,Golf,Hiking,Hockey,Hunting,MartialArts,RaquetSports,Rollerblading,Running,SnowSports,Soccer,Softball,Cardio,CarRacing,Volleyball,Walking,WaterSports,Weightlifting,WorkingOut,Yoga,WatchingBaseball,WatchingBasketball,WatchingEquestrian,WatchingFishing,WatchingFootball,WatchingHiking,WatchingRaquetSports,WatchingRunning,WatchingSoftball,SelfCare,Cooking,HomeMaintenance,Lawn,AnimalCare,VehicleCare,ChildCare,ChildPlay,ChildEducation,ChildHealth,AdultCare,Work,TakingClass,Homework,Shopping,RelgiousActivities,Volunteering,Telephone,Traveling
20200605200596,80,Female,4792582.250709,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Thursday,538,0,0,0,0,0,0,0,0,0,0,550,0,0,30,0,0,10,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605200606,53,Female,6962211.785071,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Friday,600,0,0,0,120,0,40,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605200617,58,Female,10494937.469272,NA,-1,Unemployed,NA,NA,NA,Employed,Full Time,0,NA,FALSE,-1,0,Friday,575,0,0,0,30,0,0,90,60,0,0,120,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,0,60,0,0,0,0,0,0,0,0,0,0,45,0,0,60,190
20200605200618,43,Female,4729503.234902,5,-1,Not In Labor Force,NA,FALSE,NA,Employed,Full Time,3,NA,FALSE,-1,700,Saturday,690,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,240,0,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0,60
20200605200628,80,Female,6404149.451161,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,-1,0,Thursday,480,30,0,0,0,0,0,0,0,0,0,210,0,0,59,0,0,200,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13
20200605200631,43,Female,5758123.119786,12,025,Employed,Part Time,FALSE,NA,Employed,Full Time,3,NA,FALSE,-1,535,Tuesday,495,0,0,30,0,0,30,0,0,0,0,90,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,50,120,0,0,0,240,0,0,30,0,0,0,0
20200605200636,57,Female,14889974.703647,NA,077,Employed,Full Time,NA,NA,NA,NA,0,500,FALSE,-1,0,Thursday,300,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,90
20200605200647,78,Female,4568826.151302,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Thursday,700,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,115,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0
20200605200657,54,Female,2597348.183557,NA,040,Employed,Full Time,NA,NA,NA,NA,0,1250,FALSE,-1,0,Sunday,535,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20200605200662,33,Female,16363392.067794,0,030,Employed,Part Time,FALSE,NA,Employed,Full Time,1,706.3,FALSE,-1,165,Friday,435,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,140,0,0,110,0,390,0,0,0,0,0,0,20
20200605200670,35,Female,6782624.744878,2,040,Employed,Full Time,FALSE,NA,Employed,Full Time,1,1250,FALSE,-1,90,Thursday,480,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,65,80,0,0,0,435,0,0,0,0,0,0,60
20200605200678,79,Female,1736396.861077,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Sunday,540,0,0,0,15,0,0,0,120,0,0,180,0,0,120,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605200694,62,Female,4007787.246265,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,-1,0,Tuesday,510,165,0,0,45,0,0,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,285
20200605200695,45,Female,5971412.772385,8,-1,Not In Labor Force,NA,FALSE,NA,NA,NA,1,NA,FALSE,-1,840,Saturday,490,0,0,290,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
20200605200714,41,Female,3857994.305394,8,-1,Not In Labor Force,NA,FALSE,NA,Employed,Full Time,2,NA,FALSE,-1,870,Saturday,485,0,0,0,60,0,0,0,325,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,120,120,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
